,shop_id,item_id,item_cnt_day
15272,31,2252,9.0
15273,31,2269,4.0
15274,31,2283,4.0
15275,31,2284,1.0
15276,31,2285,3.0
15277,31,2286,2.0
15278,31,2293,2.0
15279,31,2308,4.0
15280,31,2360,2.0
15281,31,2422,12.0
15282,31,2423,12.0
15283,31,2424,1.0
15284,31,2425,1.0
15285,31,2431,6.0
15286,31,2442,2.0
15287,31,2445,2.0
15288,31,2461,3.0
15289,31,2470,2.0
15290,31,2516,1.0
15291,31,2529,1.0
15292,31,2531,1.0
15293,31,2550,2.0
15294,31,2574,3.0
15295,31,2576,11.0
15296,31,2577,1.0
15297,31,2578,2.0
15298,31,2607,3.0
15299,31,2614,1.0
15300,31,2626,1.0
15301,31,2632,1.0
15302,31,2635,2.0
15303,31,2639,3.0
15304,31,2652,2.0
15305,31,2663,4.0
15306,31,2671,2.0
15307,31,2697,1.0
15308,31,2698,2.0
15309,31,2744,1.0
15310,31,2753,3.0
15311,31,2760,1.0
15312,31,2788,4.0
15313,31,2790,1.0
15314,31,2799,1.0
15315,31,2813,2.0
15316,31,2816,1.0
15317,31,2838,1.0
15318,31,2852,3.0
15319,31,2853,1.0
15320,31,2859,2.0
15321,31,2861,1.0
15322,31,2868,1.0
15323,31,2872,1.0
15324,31,2874,1.0
15325,31,2877,1.0
15326,31,2919,4.0
15327,31,2921,1.0
15328,31,2937,1.0
15329,31,2946,1.0
15330,31,2951,2.0
15331,31,2955,3.0
15332,31,2959,1.0
15333,31,3000,1.0
15334,31,3007,1.0
15335,31,3026,2.0
15336,31,3027,1.0
15337,31,3028,2.0
15338,31,3042,2.0
15339,31,3054,1.0
15340,31,3076,2.0
15341,31,3077,3.0
15342,31,3101,1.0
15343,31,3108,1.0
15344,31,3140,1.0
15345,31,3141,4.0
15346,31,3146,4.0
15347,31,3148,3.0
15348,31,3158,1.0
15349,31,3237,3.0
15350,31,3244,1.0
15351,31,3263,1.0
15352,31,3328,1.0
15353,31,3331,5.0
15354,31,3341,7.0
15355,31,3342,1.0
15356,31,3343,8.0
15357,31,3350,26.0
15358,31,3351,38.0
15359,31,3352,32.0
15360,31,3353,4.0
15361,31,3394,1.0
15362,31,3423,3.0
15363,31,3442,1.0
15364,31,3443,4.0
15365,31,3444,1.0
15366,31,3445,2.0
15367,31,3446,1.0
15368,31,3457,1.0
15369,31,3458,2.0
15370,31,3464,1.0
15371,31,3479,3.0
15372,31,3480,1.0
15373,31,3485,1.0
15374,31,3528,1.0
15375,31,3535,1.0
15376,31,3537,2.0
15377,31,3547,1.0
15378,31,3556,1.0
15379,31,3558,2.0
15380,31,3572,2.0
15381,31,3598,4.0
15382,31,3599,8.0
15383,31,3609,3.0
15384,31,3617,2.0
15385,31,3622,1.0
15386,31,3624,1.0
15387,31,3634,1.0
15388,31,3651,1.0
15389,31,3656,2.0
15390,31,3676,1.0
15391,31,3686,2.0
15392,31,3688,3.0
15393,31,3689,1.0
15394,31,3707,1.0
15395,31,3708,3.0
15396,31,3713,2.0
15397,31,3719,1.0
15398,31,3731,15.0
15399,31,3732,7.0
15400,31,3733,4.0
15401,31,3734,2.0
15402,31,3753,3.0
15403,31,3756,6.0
15404,31,3758,1.0
15405,31,3774,1.0
15406,31,3787,2.0
15407,31,3818,1.0
15408,31,3822,1.0
15409,31,3823,1.0
15410,31,3831,2.0
15411,31,3835,2.0
15412,31,3837,11.0
15413,31,3838,8.0
15414,31,3839,3.0
15415,31,3851,1.0
15416,31,3868,2.0
15417,31,3871,3.0
15418,31,3896,1.0
15419,31,3898,3.0
15420,31,3903,1.0
15421,31,3916,5.0
15422,31,3917,13.0
15423,31,3920,1.0
15424,31,3928,1.0
15425,31,3953,1.0
15426,31,3960,1.0
15427,31,3967,2.0
15428,31,3972,1.0
15429,31,3987,1.0
15430,31,4002,2.0
15431,31,4008,1.0
15432,31,4009,1.0
15433,31,4041,1.0
15434,31,4045,2.0
15435,31,4049,1.0
15436,31,4053,2.0
15437,31,4054,3.0
15438,31,4055,1.0
15439,31,4059,1.0
15440,31,4084,2.0
15441,31,4085,5.0
15442,31,4102,3.0
15443,31,4107,1.0
15444,31,4143,1.0
15445,31,4178,13.0
15446,31,4181,23.0
15447,31,4190,2.0
15448,31,4228,1.0
15449,31,4231,2.0
15450,31,4233,2.0
15451,31,4242,2.0
15452,31,4244,2.0
15453,31,4248,3.0
15454,31,4249,1.0
15455,31,4271,1.0
15456,31,4300,1.0
15457,31,4301,1.0
15458,31,4312,1.0
15459,31,4314,1.0
15460,31,4315,1.0
15461,31,4316,1.0
15462,31,4348,1.0
15463,31,4349,1.0
15464,31,4351,3.0
15465,31,4357,1.0
15466,31,4364,2.0
15467,31,4365,4.0
15468,31,4367,3.0
15469,31,4370,1.0
15470,31,4385,1.0
15471,31,4387,2.0
15472,31,4388,1.0
15473,31,4420,1.0
15474,31,4424,2.0
15475,31,4431,1.0
15476,31,4445,1.0
15477,31,4467,2.0
15478,31,4470,1.0
15479,31,4478,2.0
15480,31,4479,1.0
15481,31,4493,2.0
15482,31,4516,1.0
15483,31,4531,1.0
15484,31,4535,1.0
15485,31,4548,1.0
15486,31,4551,2.0
15487,31,4554,1.0
15488,31,4573,1.0
15489,31,4576,2.0
15490,31,4579,1.0
15491,31,4588,1.0
15492,31,4607,1.0
15493,31,4610,1.0
15494,31,4615,1.0
15495,31,4628,1.0
15496,31,4634,1.0
15497,31,4635,1.0
15498,31,4636,1.0
15499,31,4639,2.0
15500,31,4653,1.0
15501,31,4694,1.0
15502,31,4706,3.0
15503,31,4708,1.0
15504,31,4710,1.0
15505,31,4717,2.0
15506,31,4719,8.0
15507,31,4721,12.0
15508,31,4806,2.0
15509,31,4838,7.0
15510,31,4839,1.0
15511,31,4840,3.0
15512,31,4841,1.0
15513,31,4843,1.0
15514,31,4869,2.0
15515,31,4870,7.0
15516,31,4871,1.0
15517,31,4872,4.0
15518,31,4873,4.0
15519,31,4874,2.0
15520,31,4892,1.0
15521,31,4894,4.0
15522,31,4895,1.0
15523,31,4904,1.0
15524,31,4907,2.0
15525,31,4944,1.0
15526,31,4956,1.0
15527,31,4964,2.0
15528,31,4975,1.0
15529,31,4977,1.0
15530,31,4979,2.0
15531,31,4996,1.0
15532,31,5002,1.0
15533,31,5003,4.0
15534,31,5004,2.0
15535,31,5005,1.0
15536,31,5012,1.0
15537,31,5036,1.0
15538,31,5037,1.0
15539,31,5041,5.0
15540,31,5046,1.0
15541,31,5059,1.0
15542,31,5060,2.0
15543,31,5065,1.0
15544,31,5232,2.0
15545,31,5233,1.0
15546,31,5272,1.0
15547,31,5275,1.0
15548,31,5324,1.0
15549,31,5336,1.0
15550,31,5341,1.0
15551,31,5342,1.0
15552,31,5352,1.0
15553,31,5353,1.0
15554,31,5380,6.0
15555,31,5383,1.0
15556,31,5459,1.0
15557,31,5469,3.0
15558,31,5489,1.0
15559,31,5490,1.0
15560,31,5497,1.0
15561,31,5506,1.0
15562,31,5516,1.0
15563,31,5518,1.0
15564,31,5540,1.0
15565,31,5542,1.0
15566,31,5551,2.0
15567,31,5581,1.0
15568,31,5583,2.0
15569,31,5605,2.0
15570,31,5643,2.0
15571,31,5654,2.0
15572,31,5655,3.0
15573,31,5656,3.0
15574,31,5657,6.0
15575,31,5659,1.0
15576,31,5660,7.0
15577,31,5661,4.0
15578,31,5666,3.0
15579,31,5668,1.0
15580,31,5669,6.0
15581,31,5670,4.0
15582,31,5671,1.0
15583,31,5672,5.0
15584,31,5675,53.0
15585,31,5796,1.0
15586,31,5814,2.0
15587,31,5816,1.0
15588,31,5820,7.0
15589,31,5821,14.0
15590,31,5822,34.0
15591,31,5823,11.0
15592,31,5824,3.0
15593,31,5825,2.0
15594,31,5827,9.0
15595,31,5828,4.0
15596,31,5829,5.0
15597,31,5830,1.0
15598,31,5838,4.0
15599,31,5839,4.0
15600,31,5840,3.0
15601,31,5841,1.0
15602,31,5845,1.0
15603,31,5900,3.0
15604,31,5901,1.0
15605,31,5905,4.0
15606,31,5906,2.0
15607,31,5907,3.0
15608,31,5908,1.0
15609,31,5911,1.0
15610,31,5912,1.0
15611,31,5914,2.0
15612,31,5945,2.0
15613,31,5946,2.0
15614,31,5950,4.0
15615,31,5951,1.0
15616,31,5953,1.0
15617,31,5959,1.0
15618,31,5962,4.0
15619,31,5995,1.0
15620,31,6005,1.0
15621,31,6008,1.0
15622,31,6023,6.0
15623,31,6027,2.0
15624,31,6040,7.0
15625,31,6041,1.0
15626,31,6045,1.0
15627,31,6051,2.0
15628,31,6057,1.0
15629,31,6081,1.0
15630,31,6082,3.0
15631,31,6085,3.0
15632,31,6090,1.0
15633,31,6092,1.0
15634,31,6126,2.0
15635,31,6127,1.0
15636,31,6128,1.0
15637,31,6164,1.0
15638,31,6191,1.0
15639,31,6200,1.0
15640,31,6202,1.0
15641,31,6234,1.0
15642,31,6238,1.0
15643,31,6252,3.0
15644,31,6257,3.0
15645,31,6275,1.0
15646,31,6285,1.0
15647,31,6286,4.0
15648,31,6301,6.0
15649,31,6308,4.0
15650,31,6311,2.0
15651,31,6312,1.0
15652,31,6316,1.0
15653,31,6332,1.0
15654,31,6350,1.0
15655,31,6351,2.0
15656,31,6356,1.0
15657,31,6376,1.0
15658,31,6393,1.0
15659,31,6405,1.0
15660,31,6436,1.0
15661,31,6457,1.0
15662,31,6497,4.0
15663,31,6503,14.0
15664,31,6505,5.0
15665,31,6506,1.0
15666,31,6507,4.0
15667,31,6618,3.0
15668,31,6625,1.0
15669,31,6674,1.0
15670,31,6676,4.0
15671,31,6678,1.0
15672,31,6695,2.0
15673,31,6710,9.0
15674,31,6713,1.0
15675,31,6727,1.0
15676,31,6738,2.0
15677,31,6740,1.0
15678,31,6763,3.0
15679,31,6786,1.0
15680,31,6798,1.0
15681,31,6803,1.0
15682,31,6804,1.0
15683,31,6807,1.0
15684,31,6809,2.0
15685,31,6810,1.0
15686,31,6811,1.0
15687,31,6812,1.0
15688,31,6822,1.0
15689,31,6829,1.0
15690,31,6836,1.0
15691,31,6837,1.0
15692,31,6841,1.0
15693,31,6870,1.0
15694,31,6926,2.0
15695,31,6931,2.0
15696,31,7003,4.0
15697,31,7005,1.0
15698,31,7006,2.0
15699,31,7007,1.0
15700,31,7018,4.0
15701,31,7039,1.0
15702,31,7059,1.0
15703,31,7067,4.0
15704,31,7071,2.0
15705,31,7075,1.0
15706,31,7087,1.0
15707,31,7134,1.0
15708,31,7135,1.0
15709,31,7159,1.0
15710,31,7172,2.0
15711,31,7202,4.0
15712,31,7213,2.0
15713,31,7215,1.0
15714,31,7223,67.0
15715,31,7224,29.0
15716,31,7230,2.0
15717,31,7231,2.0
15718,31,7233,3.0
15719,31,7252,1.0
15720,31,7267,6.0
15721,31,7323,1.0
15722,31,7338,2.0
15723,31,7393,2.0
15724,31,7397,1.0
15725,31,7409,2.0
15726,31,7452,1.0
15727,31,7507,1.0
15728,31,7526,5.0
15729,31,7529,1.0
15730,31,7657,2.0
15731,31,7668,1.0
15732,31,7671,1.0
15733,31,7712,2.0
15734,31,7713,1.0
15735,31,7723,1.0
15736,31,7724,1.0
15737,31,7736,2.0
15738,31,7780,1.0
15739,31,7789,1.0
15740,31,7791,4.0
15741,31,7792,1.0
15742,31,7793,1.0
15743,31,7809,1.0
15744,31,7812,3.0
15745,31,7834,2.0
15746,31,7839,1.0
15747,31,7840,6.0
15748,31,7846,1.0
15749,31,7856,6.0
15750,31,7872,6.0
15751,31,7876,2.0
15752,31,7879,1.0
15753,31,7893,3.0
15754,31,7894,13.0
15755,31,7895,3.0
15756,31,7933,3.0
15757,31,7935,1.0
15758,31,7984,1.0
15759,31,7995,2.0
15760,31,8012,1.0
15761,31,8035,1.0
15762,31,8055,1.0
15763,31,8063,2.0
15764,31,8077,1.0
15765,31,8085,1.0
15766,31,8086,2.0
15767,31,8095,1.0
15768,31,8113,2.0
15769,31,8138,1.0
15770,31,8148,3.0
15771,31,8166,1.0
15772,31,8193,1.0
15773,31,8204,1.0
15774,31,8206,1.0
15775,31,8218,3.0
15776,31,8219,4.0
15777,31,8220,1.0
15778,31,8226,1.0
15779,31,8237,5.0
15780,31,8244,1.0
15781,31,8249,1.0
15782,31,8296,2.0
15783,31,8322,1.0
15784,31,8327,2.0
15785,31,8335,1.0
15786,31,8336,1.0
15787,31,8357,2.0
15788,31,8363,1.0
15789,31,8366,1.0
15790,31,8397,8.0
15791,31,8398,4.0
15792,31,8414,1.0
15793,31,8416,5.0
15794,31,8421,3.0
15795,31,8429,1.0
15796,31,8452,4.0
15797,31,8453,1.0
15798,31,8454,1.0
15799,31,8462,1.0
15800,31,8468,3.0
15801,31,8469,3.0
15802,31,8470,2.0
15803,31,8471,2.0
15804,31,8472,1.0
15805,31,8478,1.0
15806,31,8482,1.0
15807,31,8484,1.0
15808,31,8491,6.0
15809,31,8496,1.0
15810,31,8497,2.0
15811,31,8502,1.0
15812,31,8508,1.0
15813,31,8510,2.0
15814,31,8528,1.0
15815,31,8534,1.0
15816,31,8538,4.0
15817,31,8543,2.0
15818,31,8544,1.0
15819,31,8546,6.0
15820,31,8547,2.0
15821,31,8548,4.0
15822,31,8550,6.0
15823,31,8569,1.0
15824,31,8570,2.0
15825,31,8571,1.0
15826,31,8573,1.0
15827,31,8607,3.0
15828,31,8653,2.0
15829,31,8658,3.0
15830,31,8664,2.0
15831,31,8670,2.0
15832,31,8672,2.0
15833,31,8685,1.0
15834,31,8686,1.0
15835,31,8690,1.0
15836,31,8692,7.0
15837,31,8693,2.0
15838,31,8694,1.0
15839,31,8699,5.0
15840,31,8702,1.0
15841,31,8704,1.0
15842,31,8711,1.0
15843,31,8731,1.0
15844,31,8733,1.0
15845,31,8735,10.0
15846,31,8736,4.0
15847,31,8738,9.0
15848,31,8743,3.0
15849,31,8754,1.0
15850,31,8757,2.0
15851,31,8766,5.0
15852,31,8778,4.0
15853,31,8801,1.0
15854,31,8808,1.0
15855,31,8816,1.0
15856,31,8819,1.0
15857,31,8839,7.0
15858,31,8845,1.0
15859,31,8851,1.0
15860,31,8852,1.0
15861,31,8859,1.0
15862,31,8863,4.0
15863,31,8866,1.0
15864,31,8868,1.0
15865,31,8875,1.0
15866,31,8888,2.0
15867,31,8893,1.0
15868,31,8898,2.0
15869,31,8902,2.0
15870,31,8930,1.0
15871,31,8961,2.0
15872,31,8976,1.0
15873,31,8986,1.0
15874,31,9015,2.0
15875,31,9033,1.0
15876,31,9035,2.0
15877,31,9039,3.0
15878,31,9047,2.0
15879,31,9054,1.0
15880,31,9065,2.0
15881,31,9066,1.0
15882,31,9070,1.0
15883,31,9071,1.0
15884,31,9092,1.0
15885,31,9165,3.0
15886,31,9208,2.0
15887,31,9209,1.0
15888,31,9211,1.0
15889,31,9275,1.0
15890,31,9313,2.0
15891,31,9321,1.0
15892,31,9323,1.0
15893,31,9333,1.0
15894,31,9334,3.0
15895,31,9337,2.0
15896,31,9349,1.0
15897,31,9355,24.0
15898,31,9356,3.0
15899,31,9358,1.0
15900,31,9359,1.0
15901,31,9361,2.0
15902,31,9365,2.0
15903,31,9366,1.0
15904,31,9389,2.0
15905,31,9390,4.0
15906,31,9392,2.0
15907,31,9398,3.0
15908,31,9399,4.0
15909,31,9405,2.0
15910,31,9407,1.0
15911,31,9412,1.0
15912,31,9414,1.0
15913,31,9422,1.0
15914,31,9423,1.0
15915,31,9451,1.0
15916,31,9452,2.0
15917,31,9463,2.0
15918,31,9478,1.0
15919,31,9481,2.0
15920,31,9497,1.0
15921,31,9500,2.0
15922,31,9507,7.0
15923,31,9532,3.0
15924,31,9541,5.0
15925,31,9784,4.0
15926,31,9786,1.0
15927,31,9795,5.0
15928,31,9805,3.0
15929,31,9819,1.0
15930,31,9830,2.0
15931,31,9832,1.0
15932,31,9845,1.0
15933,31,9862,2.0
15934,31,9863,1.0
15935,31,9870,2.0
15936,31,9875,1.0
15937,31,9923,3.0
15938,31,9927,29.0
15939,31,9928,15.0
15940,31,9930,3.0
15941,31,9949,2.0
15942,31,9950,1.0
15943,31,9951,1.0
15944,31,9964,2.0
15945,31,9976,2.0
15946,31,9986,2.0
15947,31,9989,2.0
15948,31,10003,2.0
15949,31,10029,1.0
15950,31,10042,1.0
15951,31,10043,2.0
15952,31,10044,2.0
15953,31,10057,1.0
15954,31,10062,1.0
15955,31,10064,1.0
15956,31,10072,1.0
15957,31,10073,1.0
15958,31,10078,1.0
15959,31,10083,3.0
15960,31,10093,3.0
15961,31,10094,1.0
15962,31,10115,2.0
15963,31,10131,1.0
15964,31,10132,1.0
15965,31,10148,2.0
15966,31,10158,1.0
15967,31,10160,1.0
15968,31,10177,3.0
15969,31,10180,1.0
15970,31,10186,1.0
15971,31,10200,16.0
15972,31,10201,53.0
15973,31,10202,42.0
15974,31,10207,3.0
15975,31,10209,6.0
15976,31,10210,9.0
15977,31,10211,1.0
15978,31,10216,3.0
15979,31,10239,1.0
15980,31,10253,1.0
15981,31,10267,2.0
15982,31,10277,2.0
15983,31,10283,1.0
15984,31,10292,7.0
15985,31,10298,8.0
15986,31,10304,1.0
15987,31,10306,1.0
15988,31,10311,1.0
15989,31,10320,1.0
15990,31,10325,2.0
15991,31,10327,3.0
15992,31,10330,3.0
15993,31,10331,2.0
15994,31,10333,2.0
15995,31,10334,2.0
15996,31,10336,2.0
15997,31,10337,4.0
15998,31,10339,2.0
15999,31,10340,2.0
16000,31,10342,2.0
16001,31,10343,3.0
16002,31,10346,2.0
16003,31,10347,3.0
16004,31,10348,6.0
16005,31,10349,3.0
16006,31,10379,5.0
16007,31,10381,1.0
16008,31,10385,1.0
16009,31,10391,1.0
16010,31,10424,2.0
16011,31,10429,1.0
16012,31,10447,19.0
16013,31,10448,2.0
16014,31,10449,7.0
16015,31,10452,1.0
16016,31,10453,1.0
16017,31,10454,2.0
16018,31,10455,1.0
16019,31,10472,3.0
16020,31,10476,5.0
16021,31,10478,1.0
16022,31,10480,7.0
16023,31,10487,2.0
16024,31,10488,2.0
16025,31,10508,1.0
16026,31,10514,2.0
16027,31,10515,2.0
16028,31,10518,1.0
16029,31,10529,1.0
16030,31,10551,4.0
16031,31,10552,1.0
16032,31,10553,2.0
16033,31,10571,1.0
16034,31,10578,1.0
16035,31,10600,2.0
16036,31,10609,1.0
16037,31,10633,1.0
16038,31,10637,1.0
16039,31,10642,1.0
16040,31,10650,1.0
16041,31,10659,13.0
16042,31,10676,1.0
16043,31,10678,2.0
16044,31,10701,1.0
16045,31,10714,1.0
16046,31,10718,1.0
16047,31,10729,1.0
16048,31,10750,1.0
16049,31,10751,1.0
16050,31,10769,1.0
16051,31,10780,1.0
16052,31,10786,1.0
16053,31,10823,1.0
16054,31,10827,1.0
16055,31,10839,1.0
16056,31,10861,2.0
16057,31,10862,2.0
16058,31,10868,1.0
16059,31,10914,1.0
16060,31,10915,1.0
16061,31,10918,3.0
16062,31,10927,1.0
16063,31,10928,1.0
16064,31,10930,1.0
16065,31,10935,1.0
16066,31,10945,2.0
16067,31,10949,1.0
16068,31,10958,2.0
16069,31,10983,1.0
16070,31,10987,1.0
16071,31,10990,3.0
16072,31,11002,1.0
16073,31,11010,2.0
16074,31,11011,1.0
16075,31,11012,1.0
16076,31,11056,6.0
16077,31,11057,2.0
16078,31,11063,1.0
16079,31,11069,2.0
16080,31,11072,1.0
16081,31,11081,4.0
16082,31,11099,1.0
16083,31,11126,1.0
16084,31,11132,1.0
16085,31,11133,1.0
16086,31,11145,1.0
16087,31,11146,1.0
16088,31,11147,1.0
16089,31,11157,1.0
16090,31,11159,16.0
16091,31,11160,1.0
16092,31,11161,1.0
16093,31,11180,1.0
16094,31,11186,8.0
16095,31,11187,1.0
16096,31,11188,3.0
16097,31,11193,1.0
16098,31,11215,1.0
16099,31,11242,1.0
16100,31,11252,1.0
16101,31,11259,1.0
16102,31,11260,1.0
16103,31,11268,1.0
16104,31,11323,2.0
16105,31,11324,2.0
16106,31,11329,1.0
16107,31,11354,13.0
16108,31,11355,1.0
16109,31,11363,1.0
16110,31,11375,1.0
16111,31,11377,1.0
16112,31,11391,1.0
16113,31,11403,2.0
16114,31,11404,1.0
16115,31,11409,2.0
16116,31,11430,1.0
16117,31,11431,1.0
16118,31,11433,1.0
16119,31,11435,1.0
16120,31,11436,2.0
16121,31,11466,2.0
16122,31,11468,1.0
16123,31,11479,1.0
16124,31,11489,2.0
16125,31,11496,1.0
16126,31,11498,1.0
16127,31,11526,3.0
16128,31,11534,1.0
16129,31,11535,2.0
16130,31,11567,1.0
16131,31,11571,4.0
16132,31,11572,1.0
16133,31,11576,3.0
16134,31,11593,2.0
16135,31,11595,1.0
16136,31,11607,1.0
16137,31,11655,1.0
16138,31,11678,2.0
16139,31,11682,1.0
16140,31,11684,1.0
16141,31,11694,1.0
16142,31,11703,23.0
16143,31,11704,15.0
16144,31,11711,4.0
16145,31,11723,2.0
16146,31,11758,1.0
16147,31,11760,2.0
16148,31,11763,5.0
16149,31,11766,4.0
16150,31,11768,3.0
16151,31,11769,2.0
16152,31,11771,7.0
16153,31,11772,1.0
16154,31,11773,4.0
16155,31,11774,2.0
16156,31,11775,2.0
16157,31,11779,1.0
16158,31,11784,6.0
16159,31,11785,1.0
16160,31,11794,1.0
16161,31,11811,1.0
16162,31,11829,3.0
16163,31,11880,1.0
16164,31,11892,4.0
16165,31,11913,9.0
16166,31,11914,1.0
16167,31,11915,1.0
16168,31,11921,4.0
16169,31,11922,3.0
16170,31,11925,4.0
16171,31,11926,1.0
16172,31,11927,5.0
16173,31,11930,9.0
16174,31,11931,2.0
16175,31,11938,1.0
16176,31,11953,4.0
16177,31,11970,1.0
16178,31,11973,1.0
16179,31,11975,4.0
16180,31,11997,1.0
16181,31,12020,6.0
16182,31,12021,7.0
16183,31,12023,12.0
16184,31,12031,1.0
16185,31,12040,7.0
16186,31,12054,1.0
16187,31,12061,1.0
16188,31,12064,1.0
16189,31,12080,2.0
16190,31,12081,4.0
16191,31,12082,1.0
16192,31,12090,2.0
16193,31,12091,1.0
16194,31,12134,3.0
16195,31,12194,1.0
16196,31,12200,1.0
16197,31,12206,1.0
16198,31,12212,1.0
16199,31,12220,2.0
16200,31,12229,1.0
16201,31,12233,2.0
16202,31,12317,1.0
16203,31,12327,1.0
16204,31,12333,1.0
16205,31,12361,4.0
16206,31,12362,5.0
16207,31,12363,2.0
16208,31,12394,1.0
16209,31,12405,1.0
16210,31,12408,1.0
16211,31,12436,1.0
16212,31,12466,1.0
16213,31,12472,3.0
16214,31,12473,2.0
16215,31,12477,1.0
16216,31,12487,1.0
16217,31,12491,1.0
16218,31,12500,1.0
16219,31,12503,1.0
16220,31,12506,2.0
16221,31,12507,2.0
16222,31,12512,1.0
16223,31,12513,1.0
16224,31,12516,1.0
16225,31,12527,1.0
16226,31,12529,1.0
16227,31,12542,1.0
16228,31,12543,1.0
16229,31,12548,1.0
16230,31,12549,1.0
16231,31,12550,4.0
16232,31,12551,3.0
16233,31,12552,4.0
16234,31,12558,1.0
16235,31,12563,2.0
16236,31,12589,3.0
16237,31,12612,7.0
16238,31,12619,1.0
16239,31,12671,3.0
16240,31,12675,9.0
16241,31,12677,1.0
16242,31,12686,1.0
16243,31,12688,2.0
16244,31,12693,1.0
16245,31,12697,1.0
16246,31,12698,1.0
16247,31,12699,2.0
16248,31,12700,1.0
16249,31,12705,1.0
16250,31,12706,1.0
16251,31,12708,1.0
16252,31,12709,1.0
16253,31,12710,4.0
16254,31,12723,1.0
16255,31,12725,1.0
16256,31,12730,1.0
16257,31,12751,1.0
16258,31,12752,1.0
16259,31,12771,1.0
16260,31,12781,1.0
16261,31,12786,1.0
16262,31,12796,1.0
16263,31,12805,3.0
16264,31,12807,1.0
16265,31,12828,1.0
16266,31,12838,1.0
16267,31,12848,1.0
16268,31,12851,1.0
16269,31,12860,3.0
16270,31,12878,1.0
16271,31,12881,5.0
16272,31,12882,1.0
16273,31,12891,1.0
16274,31,12899,1.0
16275,31,12905,1.0
16276,31,12912,5.0
16277,31,12917,2.0
16278,31,12927,3.0
16279,31,12935,1.0
16280,31,12955,1.0
16281,31,12957,2.0
16282,31,12967,1.0
16283,31,12970,3.0
16284,31,12974,7.0
16285,31,12979,1.0
16286,31,12981,3.0
16287,31,12990,1.0
16288,31,13009,4.0
16289,31,13011,1.0
16290,31,13016,1.0
16291,31,13023,1.0
16292,31,13056,1.0
16293,31,13058,2.0
16294,31,13084,1.0
16295,31,13104,2.0
16296,31,13105,4.0
16297,31,13122,2.0
16298,31,13126,1.0
16299,31,13128,1.0
16300,31,13132,1.0
16301,31,13133,1.0
16302,31,13159,9.0
16303,31,13166,1.0
16304,31,13168,3.0
16305,31,13174,1.0
16306,31,13182,1.0
16307,31,13208,2.0
16308,31,13210,4.0
16309,31,13211,1.0
16310,31,13213,2.0
16311,31,13215,1.0
16312,31,13216,1.0
16313,31,13217,2.0
16314,31,13218,1.0
16315,31,13222,1.0
16316,31,13223,1.0
16317,31,13224,1.0
16318,31,13225,1.0
16319,31,13226,2.0
16320,31,13228,1.0
16321,31,13233,1.0
16322,31,13234,1.0
16323,31,13235,4.0
16324,31,13236,1.0
16325,31,13237,2.0
16326,31,13238,2.0
16327,31,13239,5.0
16328,31,13240,1.0
16329,31,13241,6.0
16330,31,13243,1.0
16331,31,13244,1.0
16332,31,13246,11.0
16333,31,13247,23.0
16334,31,13253,1.0
16335,31,13266,1.0
16336,31,13267,2.0
16337,31,13270,1.0
16338,31,13272,1.0
16339,31,13274,1.0
16340,31,13277,2.0
16341,31,13278,2.0
16342,31,13279,1.0
16343,31,13281,4.0
16344,31,13283,2.0
16345,31,13285,5.0
16346,31,13286,5.0
16347,31,13287,7.0
16348,31,13289,1.0
16349,31,13290,1.0
16350,31,13294,2.0
16351,31,13298,1.0
16352,31,13299,1.0
16353,31,13300,2.0
16354,31,13301,1.0
16355,31,13302,1.0
16356,31,13307,1.0
16357,31,13308,2.0
16358,31,13312,1.0
16359,31,13323,2.0
16360,31,13331,4.0
16361,31,13332,3.0
16362,31,13334,5.0
16363,31,13336,2.0
16364,31,13337,1.0
16365,31,13339,5.0
16366,31,13340,3.0
16367,31,13363,1.0
16368,31,13367,1.0
16369,31,13370,1.0
16370,31,13375,1.0
16371,31,13385,2.0
16372,31,13387,1.0
16373,31,13399,2.0
16374,31,13400,1.0
16375,31,13403,1.0
16376,31,13411,6.0
16377,31,13415,2.0
16378,31,13448,1.0
16379,31,13449,1.0
16380,31,13457,4.0
16381,31,13458,3.0
16382,31,13463,3.0
16383,31,13464,3.0
16384,31,13499,2.0
16385,31,13505,12.0
16386,31,13548,1.0
16387,31,13553,1.0
16388,31,13578,1.0
16389,31,13579,1.0
16390,31,13587,2.0
16391,31,13588,2.0
16392,31,13590,1.0
16393,31,13591,1.0
16394,31,13593,3.0
16395,31,13605,1.0
16396,31,13607,1.0
16397,31,13609,1.0
16398,31,13616,2.0
16399,31,13619,1.0
16400,31,13630,1.0
16401,31,13631,2.0
16402,31,13634,1.0
16403,31,13645,2.0
16404,31,13656,1.0
16405,31,13660,1.0
16406,31,13661,1.0
16407,31,13662,1.0
16408,31,13675,1.0
16409,31,13678,1.0
16410,31,13679,1.0
16411,31,13685,2.0
16412,31,13688,2.0
16413,31,13696,3.0
16414,31,13697,3.0
16415,31,13698,1.0
16416,31,13703,2.0
16417,31,13706,1.0
16418,31,13708,1.0
16419,31,13716,4.0
16420,31,13717,6.0
16421,31,13718,1.0
16422,31,13719,2.0
16423,31,13720,7.0
16424,31,13722,3.0
16425,31,13723,5.0
16426,31,13741,1.0
16427,31,13742,3.0
16428,31,13746,1.0
16429,31,13802,1.0
16430,31,13809,1.0
16431,31,13818,1.0
16432,31,13822,4.0
16433,31,13824,6.0
16434,31,13826,2.0
16435,31,13827,2.0
16436,31,13834,5.0
